,label,body_text,body_text_clean,body_text_tokenized,body_text_nonstop,body_text_stemmed,body_text_lemmatized
519,ham,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. ",That way transport is less problematic than on sat night By the way if u want to ask  n  to join my bday feel free But need to know definite nos as booking on fri ,"['That', 'way', 'transport', 'is', 'less', 'problematic', 'than', 'on', 'sat', 'night', 'By', 'the', 'way', 'if', 'u', 'want', 'to', 'ask', 'n', 'to', 'join', 'my', 'bday', 'feel', 'free', 'But', 'need', 'to', 'know', 'definite', 'nos', 'as', 'booking', 'on', 'fri', '']","['That', 'way', 'transport', 'less', 'problematic', 'sat', 'night', 'By', 'way', 'u', 'want', 'ask', 'n', 'join', 'bday', 'feel', 'free', 'But', 'need', 'know', 'definite', 'nos', 'booking', 'fri', '']","['that', 'way', 'transport', 'less', 'problemat', 'sat', 'night', 'By', 'way', 'u', 'want', 'ask', 'n', 'join', 'bday', 'feel', 'free', 'but', 'need', 'know', 'definit', 'no', 'book', 'fri', '']","['that', 'way', 'transport', 'le', 'problemat', 'sat', 'night', 'By', 'way', 'u', 'want', 'ask', 'n', 'join', 'bday', 'feel', 'free', 'but', 'need', 'know', 'definit', 'no', 'book', 'fri', '']"
520,ham,Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now,Usually the person is unconscious thats in children but in adults they may just behave abnormally Ill call you now,"['Usually', 'the', 'person', 'is', 'unconscious', 'thats', 'in', 'children', 'but', 'in', 'adults', 'they', 'may', 'just', 'behave', 'abnormally', 'Ill', 'call', 'you', 'now']","['Usually', 'person', 'unconscious', 'thats', 'children', 'adults', 'may', 'behave', 'abnormally', 'Ill', 'call']","['usual', 'person', 'unconsci', 'that', 'children', 'adult', 'may', 'behav', 'abnorm', 'ill', 'call']","['usual', 'person', 'unconsci', 'that', 'child', 'adult', 'may', 'behav', 'abnorm', 'ill', 'call']"
521,ham,But that's on ebay it might be less elsewhere.,But thats on ebay it might be less elsewhere,"['But', 'thats', 'on', 'ebay', 'it', 'might', 'be', 'less', 'elsewhere']","['But', 'thats', 'ebay', 'might', 'less', 'elsewhere']","['but', 'that', 'ebay', 'might', 'less', 'elsewher']","['but', 'that', 'ebay', 'might', 'le', 'elsewher']"
522,ham,Shall i come to get pickle,Shall i come to get pickle,"['Shall', 'i', 'come', 'to', 'get', 'pickle']","['Shall', 'come', 'get', 'pickle']","['shall', 'come', 'get', 'pickl']","['shall', 'come', 'get', 'pickl']"
523,ham,Were gonna go get some tacos,Were gonna go get some tacos,"['Were', 'gonna', 'go', 'get', 'some', 'tacos']","['Were', 'gonna', 'go', 'get', 'tacos']","['were', 'gonna', 'go', 'get', 'taco']","['were', 'gonna', 'go', 'get', 'taco']"
524,ham,"That's very rude, you on campus?",Thats very rude you on campus,"['Thats', 'very', 'rude', 'you', 'on', 'campus']","['Thats', 'rude', 'campus']","['that', 'rude', 'campu']","['that', 'rude', 'campu']"
525,spam,"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU",URGENT Your Mobile No was awarded a £2000 Bonus Caller Prize on 020903 This is our 2nd attempt to contact YOU Call 08718729755 BOX95QU,"['URGENT', 'Your', 'Mobile', 'No', 'was', 'awarded', 'a', '2000', 'Bonus', 'Caller', 'Prize', 'on', '020903', 'This', 'is', 'our', '2nd', 'attempt', 'to', 'contact', 'YOU', 'Call', '08718729755', 'BOX95QU']","['URGENT', 'Your', 'Mobile', 'No', 'awarded', '2000', 'Bonus', 'Caller', 'Prize', '020903', 'This', '2nd', 'attempt', 'contact', 'YOU', 'Call', '08718729755', 'BOX95QU']","['urgent', 'your', 'mobil', 'No', 'award', '2000', 'bonu', 'caller', 'prize', '020903', 'thi', '2nd', 'attempt', 'contact', 'you', 'call', '08718729755', 'box95qu']","['urgent', 'your', 'mobil', 'No', 'award', '2000', 'bonu', 'caller', 'prize', '020903', 'thi', '2nd', 'attempt', 'contact', 'you', 'call', '08718729755', 'box95qu']"
526,ham,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,Hi i wont b ard 4 christmas But do enjoy n merry xmas,"['Hi', 'i', 'wont', 'b', 'ard', '4', 'christmas', 'But', 'do', 'enjoy', 'n', 'merry', 'xmas']","['Hi', 'wont', 'b', 'ard', '4', 'christmas', 'But', 'enjoy', 'n', 'merry', 'xmas']","['Hi', 'wont', 'b', 'ard', '4', 'christma', 'but', 'enjoy', 'n', 'merri', 'xma']","['Hi', 'wont', 'b', 'ard', '4', 'christma', 'but', 'enjoy', 'n', 'merri', 'xma']"
527,spam,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X",Todays Offer Claim ur £150 worth of discount vouchers Text YES to 85023 now SavaMob member offers mobile T Cs 08717898035 £300 Sub 16  Unsub reply X,"['Todays', 'Offer', 'Claim', 'ur', '150', 'worth', 'of', 'discount', 'vouchers', 'Text', 'YES', 'to', '85023', 'now', 'SavaMob', 'member', 'offers', 'mobile', 'T', 'Cs', '08717898035', '300', 'Sub', '16', 'Unsub', 'reply', 'X']","['Todays', 'Offer', 'Claim', 'ur', '150', 'worth', 'discount', 'vouchers', 'Text', 'YES', '85023', 'SavaMob', 'member', 'offers', 'mobile', 'T', 'Cs', '08717898035', '300', 'Sub', '16', 'Unsub', 'reply', 'X']","['today', 'offer', 'claim', 'ur', '150', 'worth', 'discount', 'voucher', 'text', 'ye', '85023', 'savamob', 'member', 'offer', 'mobil', 'T', 'Cs', '08717898035', '300', 'sub', '16', 'unsub', 'repli', 'X']","['today', 'offer', 'claim', 'ur', '150', 'worth', 'discount', 'voucher', 'text', 'ye', '85023', 'savamob', 'member', 'offer', 'mobil', 'T', 'Cs', '08717898035', '300', 'sub', '16', 'unsub', 'repli', 'X']"
528,ham,Yes! How is a pretty lady like you single?,Yes How is a pretty lady like you single,"['Yes', 'How', 'is', 'a', 'pretty', 'lady', 'like', 'you', 'single']","['Yes', 'How', 'pretty', 'lady', 'like', 'single']","['ye', 'how', 'pretti', 'ladi', 'like', 'singl']","['ye', 'how', 'pretti', 'ladi', 'like', 'singl']"
529,spam,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750,You will recieve your tone within the next 24hrs For Terms and conditions please see Channel U Teletext Pg 750,"['You', 'will', 'recieve', 'your', 'tone', 'within', 'the', 'next', '24hrs', 'For', 'Terms', 'and', 'conditions', 'please', 'see', 'Channel', 'U', 'Teletext', 'Pg', '750']","['You', 'recieve', 'tone', 'within', 'next', '24hrs', 'For', 'Terms', 'conditions', 'please', 'see', 'Channel', 'U', 'Teletext', 'Pg', '750']","['you', 'reciev', 'tone', 'within', 'next', '24hr', 'for', 'term', 'condit', 'pleas', 'see', 'channel', 'U', 'teletext', 'Pg', '750']","['you', 'reciev', 'tone', 'within', 'next', '24hr', 'for', 'term', 'condit', 'plea', 'see', 'channel', 'U', 'teletext', 'Pg', '750']"
530,ham,Jay says that you're a double-faggot,Jay says that youre a doublefaggot,"['Jay', 'says', 'that', 'youre', 'a', 'doublefaggot']","['Jay', 'says', 'youre', 'doublefaggot']","['jay', 'say', 'your', 'doublefaggot']","['jay', 'say', 'your', 'doublefaggot']"
531,spam,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 ,PRIVATE Your 2003 Account Statement for 07815296484 shows 800 unredeemed SIM points Call 08718738001 Identifier Code 41782 Expires 181104 ,"['PRIVATE', 'Your', '2003', 'Account', 'Statement', 'for', '07815296484', 'shows', '800', 'unredeemed', 'SIM', 'points', 'Call', '08718738001', 'Identifier', 'Code', '41782', 'Expires', '181104', '']","['PRIVATE', 'Your', '2003', 'Account', 'Statement', '07815296484', 'shows', '800', 'unredeemed', 'SIM', 'points', 'Call', '08718738001', 'Identifier', 'Code', '41782', 'Expires', '181104', '']","['privat', 'your', '2003', 'account', 'statement', '07815296484', 'show', '800', 'unredeem', 'sim', 'point', 'call', '08718738001', 'identifi', 'code', '41782', 'expir', '181104', '']","['privat', 'your', '2003', 'account', 'statement', '07815296484', 'show', '800', 'unredeem', 'sim', 'point', 'call', '08718738001', 'identifi', 'code', '41782', 'expir', '181104', '']"
532,ham,What Today-sunday..sunday is holiday..so no work..,What Todaysundaysunday is holidayso no work,"['What', 'Todaysundaysunday', 'is', 'holidayso', 'no', 'work']","['What', 'Todaysundaysunday', 'holidayso', 'work']","['what', 'todaysundaysunday', 'holidayso', 'work']","['what', 'todaysundaysunday', 'holidayso', 'work']"
533,ham,Gudnite....tc...practice going on,Gudnitetcpractice going on,"['Gudnitetcpractice', 'going', 'on']","['Gudnitetcpractice', 'going']","['gudnitetcpractic', 'go']","['gudnitetcpractic', 'go']"
534,ham,I'll be late...,Ill be late,"['Ill', 'be', 'late']","['Ill', 'late']","['ill', 'late']","['ill', 'late']"
535,ham,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.",Ive not called you in a while This is hoping it was l8r malaria and that you know that we miss you guys I miss Bani big so pls give her my love especially Have a great day,"['Ive', 'not', 'called', 'you', 'in', 'a', 'while', 'This', 'is', 'hoping', 'it', 'was', 'l8r', 'malaria', 'and', 'that', 'you', 'know', 'that', 'we', 'miss', 'you', 'guys', 'I', 'miss', 'Bani', 'big', 'so', 'pls', 'give', 'her', 'my', 'love', 'especially', 'Have', 'a', 'great', 'day']","['Ive', 'called', 'This', 'hoping', 'l8r', 'malaria', 'know', 'miss', 'guys', 'I', 'miss', 'Bani', 'big', 'pls', 'give', 'love', 'especially', 'Have', 'great', 'day']","['ive', 'call', 'thi', 'hope', 'l8r', 'malaria', 'know', 'miss', 'guy', 'I', 'miss', 'bani', 'big', 'pl', 'give', 'love', 'especi', 'have', 'great', 'day']","['ive', 'call', 'thi', 'hope', 'l8r', 'malaria', 'know', 'miss', 'guy', 'I', 'miss', 'ban', 'big', 'pl', 'give', 'love', 'especi', 'have', 'great', 'day']"
536,ham,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea",Good afternoon my love How goes that day  I hope maybe you got some leads on a job I think of you boytoy and send you a passionate kiss from across the sea,"['Good', 'afternoon', 'my', 'love', 'How', 'goes', 'that', 'day', 'I', 'hope', 'maybe', 'you', 'got', 'some', 'leads', 'on', 'a', 'job', 'I', 'think', 'of', 'you', 'boytoy', 'and', 'send', 'you', 'a', 'passionate', 'kiss', 'from', 'across', 'the', 'sea']","['Good', 'afternoon', 'love', 'How', 'goes', 'day', 'I', 'hope', 'maybe', 'got', 'leads', 'job', 'I', 'think', 'boytoy', 'send', 'passionate', 'kiss', 'across', 'sea']","['good', 'afternoon', 'love', 'how', 'goe', 'day', 'I', 'hope', 'mayb', 'got', 'lead', 'job', 'I', 'think', 'boytoy', 'send', 'passion', 'kiss', 'across', 'sea']","['good', 'afternoon', 'love', 'how', 'goe', 'day', 'I', 'hope', 'mayb', 'got', 'lead', 'job', 'I', 'think', 'boytoy', 'send', 'passion', 'kiss', 'across', 'sea']"
537,ham,"Probably gonna be here for a while, see you later tonight &lt;)",Probably gonna be here for a while see you later tonight lt,"['Probably', 'gonna', 'be', 'here', 'for', 'a', 'while', 'see', 'you', 'later', 'tonight', 'lt']","['Probably', 'gonna', 'see', 'later', 'tonight', 'lt']","['probabl', 'gonna', 'see', 'later', 'tonight', 'lt']","['probabl', 'gonna', 'see', 'later', 'tonight', 'lt']"
538,ham,Or maybe my fat fingers just press all these buttons and it doesn't know what to do.,Or maybe my fat fingers just press all these buttons and it doesnt know what to do,"['Or', 'maybe', 'my', 'fat', 'fingers', 'just', 'press', 'all', 'these', 'buttons', 'and', 'it', 'doesnt', 'know', 'what', 'to', 'do']","['Or', 'maybe', 'fat', 'fingers', 'press', 'buttons', 'doesnt', 'know']","['Or', 'mayb', 'fat', 'finger', 'press', 'button', 'doesnt', 'know']","['Or', 'mayb', 'fat', 'finger', 'press', 'button', 'doesnt', 'know']"
539,ham,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,Ummmmmaah Many many happy returns of d day my dear sweet heart HAPPY BIRTHDAY dear,"['Ummmmmaah', 'Many', 'many', 'happy', 'returns', 'of', 'd', 'day', 'my', 'dear', 'sweet', 'heart', 'HAPPY', 'BIRTHDAY', 'dear']","['Ummmmmaah', 'Many', 'many', 'happy', 'returns', 'day', 'dear', 'sweet', 'heart', 'HAPPY', 'BIRTHDAY', 'dear']","['ummmmmaah', 'mani', 'mani', 'happi', 'return', 'day', 'dear', 'sweet', 'heart', 'happi', 'birthday', 'dear']","['ummmmmaah', 'mani', 'mani', 'happi', 'return', 'day', 'dear', 'sweet', 'heart', 'happi', 'birthday', 'dear']"
540,ham,"I am in tirupur da, once you started from office call me.",I am in tirupur da once you started from office call me,"['I', 'am', 'in', 'tirupur', 'da', 'once', 'you', 'started', 'from', 'office', 'call', 'me']","['I', 'tirupur', 'da', 'started', 'office', 'call']","['I', 'tirupur', 'da', 'start', 'offic', 'call']","['I', 'tirupur', 'da', 'start', 'offic', 'call']"
541,spam,from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop,from wwwApplausestorecom MonthlySubscription50pmsg max6month TCsC web age16 2stop txt stop,"['from', 'wwwApplausestorecom', 'MonthlySubscription50pmsg', 'max6month', 'TCsC', 'web', 'age16', '2stop', 'txt', 'stop']","['wwwApplausestorecom', 'MonthlySubscription50pmsg', 'max6month', 'TCsC', 'web', 'age16', '2stop', 'txt', 'stop']","['wwwapplausestorecom', 'monthlysubscription50pmsg', 'max6month', 'tcsc', 'web', 'age16', '2stop', 'txt', 'stop']","['wwwapplausestorecom', 'monthlysubscription50pmsg', 'max6month', 'tcsc', 'web', 'age16', '2stop', 'txt', 'stop']"
542,ham,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'",A famous quote  when you develop the ability to listen to anything unconditionally without losing your temper or self confidence it means you are  MARRIED,"['A', 'famous', 'quote', 'when', 'you', 'develop', 'the', 'ability', 'to', 'listen', 'to', 'anything', 'unconditionally', 'without', 'losing', 'your', 'temper', 'or', 'self', 'confidence', 'it', 'means', 'you', 'are', 'MARRIED']","['A', 'famous', 'quote', 'develop', 'ability', 'listen', 'anything', 'unconditionally', 'without', 'losing', 'temper', 'self', 'confidence', 'means', 'MARRIED']","['A', 'famou', 'quot', 'develop', 'abil', 'listen', 'anyth', 'uncondit', 'without', 'lose', 'temper', 'self', 'confid', 'mean', 'marri']","['A', 'famou', 'quot', 'develop', 'abil', 'listen', 'anyth', 'uncondit', 'without', 'lose', 'temper', 'self', 'confid', 'mean', 'marri']"
543,ham,But am going to college pa. What to do. are else ill come there it self. Pa.,But am going to college pa What to do are else ill come there it self Pa,"['But', 'am', 'going', 'to', 'college', 'pa', 'What', 'to', 'do', 'are', 'else', 'ill', 'come', 'there', 'it', 'self', 'Pa']","['But', 'going', 'college', 'pa', 'What', 'else', 'ill', 'come', 'self', 'Pa']","['but', 'go', 'colleg', 'pa', 'what', 'els', 'ill', 'come', 'self', 'Pa']","['but', 'go', 'colleg', 'pa', 'what', 'el', 'ill', 'come', 'self', 'Pa']"
544,ham,4 oclock at mine. Just to bash out a flat plan.,4 oclock at mine Just to bash out a flat plan,"['4', 'oclock', 'at', 'mine', 'Just', 'to', 'bash', 'out', 'a', 'flat', 'plan']","['4', 'oclock', 'mine', 'Just', 'bash', 'flat', 'plan']","['4', 'oclock', 'mine', 'just', 'bash', 'flat', 'plan']","['4', 'oclock', 'mine', 'just', 'bash', 'flat', 'plan']"
545,ham,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed,This girl does not stay in bed This girl doesnt need recovery time Id rather pass out while having fun then be cooped up in bed,"['This', 'girl', 'does', 'not', 'stay', 'in', 'bed', 'This', 'girl', 'doesnt', 'need', 'recovery', 'time', 'Id', 'rather', 'pass', 'out', 'while', 'having', 'fun', 'then', 'be', 'cooped', 'up', 'in', 'bed']","['This', 'girl', 'stay', 'bed', 'This', 'girl', 'doesnt', 'need', 'recovery', 'time', 'Id', 'rather', 'pass', 'fun', 'cooped', 'bed']","['thi', 'girl', 'stay', 'bed', 'thi', 'girl', 'doesnt', 'need', 'recoveri', 'time', 'Id', 'rather', 'pass', 'fun', 'coop', 'bed']","['thi', 'girl', 'stay', 'bed', 'thi', 'girl', 'doesnt', 'need', 'recoveri', 'time', 'Id', 'rather', 'pas', 'fun', 'coop', 'bed']"
546,ham,Then any special there?,Then any special there,"['Then', 'any', 'special', 'there']","['Then', 'special']","['then', 'special']","['then', 'special']"
547,ham,I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin,I know but you need to get hotel now I just got my invitation but i had to apologise Cali is to sweet for me to come to some english blokes weddin,"['I', 'know', 'but', 'you', 'need', 'to', 'get', 'hotel', 'now', 'I', 'just', 'got', 'my', 'invitation', 'but', 'i', 'had', 'to', 'apologise', 'Cali', 'is', 'to', 'sweet', 'for', 'me', 'to', 'come', 'to', 'some', 'english', 'blokes', 'weddin']","['I', 'know', 'need', 'get', 'hotel', 'I', 'got', 'invitation', 'apologise', 'Cali', 'sweet', 'come', 'english', 'blokes', 'weddin']","['I', 'know', 'need', 'get', 'hotel', 'I', 'got', 'invit', 'apologis', 'cali', 'sweet', 'come', 'english', 'bloke', 'weddin']","['I', 'know', 'need', 'get', 'hotel', 'I', 'got', 'invit', 'apologis', 'cali', 'sweet', 'come', 'english', 'bloke', 'weddin']"
548,ham,"Sorry that took so long, omw now",Sorry that took so long omw now,"['Sorry', 'that', 'took', 'so', 'long', 'omw', 'now']","['Sorry', 'took', 'long', 'omw']","['sorri', 'took', 'long', 'omw']","['sorri', 'took', 'long', 'omw']"
549,ham,Wait  &lt;#&gt;  min..,Wait  ltgt  min,"['Wait', 'ltgt', 'min']","['Wait', 'ltgt', 'min']","['wait', 'ltgt', 'min']","['wait', 'ltgt', 'min']"
550,ham,Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.,Ok give me 5 minutes I think I see her BTW youre my alibi You were cutting my hair the whole time,"['Ok', 'give', 'me', '5', 'minutes', 'I', 'think', 'I', 'see', 'her', 'BTW', 'youre', 'my', 'alibi', 'You', 'were', 'cutting', 'my', 'hair', 'the', 'whole', 'time']","['Ok', 'give', '5', 'minutes', 'I', 'think', 'I', 'see', 'BTW', 'youre', 'alibi', 'You', 'cutting', 'hair', 'whole', 'time']","['Ok', 'give', '5', 'minut', 'I', 'think', 'I', 'see', 'btw', 'your', 'alibi', 'you', 'cut', 'hair', 'whole', 'time']","['Ok', 'give', '5', 'minut', 'I', 'think', 'I', 'see', 'btw', 'your', 'alibi', 'you', 'cut', 'hair', 'whole', 'time']"
551,ham,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",Imagine you finally get to sink into that bath after I have put you through your paces maybe even having you eat me for a while before I left  But also imagine the feel of that cage on your cock surrounded by the bath water reminding you always who owns you  Enjoy my cuck,"['Imagine', 'you', 'finally', 'get', 'to', 'sink', 'into', 'that', 'bath', 'after', 'I', 'have', 'put', 'you', 'through', 'your', 'paces', 'maybe', 'even', 'having', 'you', 'eat', 'me', 'for', 'a', 'while', 'before', 'I', 'left', 'But', 'also', 'imagine', 'the', 'feel', 'of', 'that', 'cage', 'on', 'your', 'cock', 'surrounded', 'by', 'the', 'bath', 'water', 'reminding', 'you', 'always', 'who', 'owns', 'you', 'Enjoy', 'my', 'cuck']","['Imagine', 'finally', 'get', 'sink', 'bath', 'I', 'put', 'paces', 'maybe', 'even', 'eat', 'I', 'left', 'But', 'also', 'imagine', 'feel', 'cage', 'cock', 'surrounded', 'bath', 'water', 'reminding', 'always', 'owns', 'Enjoy', 'cuck']","['imagin', 'final', 'get', 'sink', 'bath', 'I', 'put', 'pace', 'mayb', 'even', 'eat', 'I', 'left', 'but', 'also', 'imagin', 'feel', 'cage', 'cock', 'surround', 'bath', 'water', 'remind', 'alway', 'own', 'enjoy', 'cuck']","['imagin', 'final', 'get', 'sink', 'bath', 'I', 'put', 'pace', 'mayb', 'even', 'eat', 'I', 'left', 'but', 'also', 'imagin', 'feel', 'cage', 'cock', 'surround', 'bath', 'water', 'remind', 'alway', 'own', 'enjoy', 'cuck']"
